
=== 2026-09-19T04:17:42.499Z  node index.js --config thesisExperiment/configs/phase2/T2d_H_polarized_conspiracy_depopulation.json
[node_0] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 553. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 505. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 476. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 551. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Scoring node_1
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 499. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 542. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 562. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 537. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 542. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 503. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 535. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 540. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 556. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 1999815, Requested 514. Please try again in 9ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 502. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 518. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 513. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 551. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 536. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 556. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 547. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Scoring node_2
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 583. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 540. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 558. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 486. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 502. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 538. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 533. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 528. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 467. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 536. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 515. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 512. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 1999510, Requested 583. Please try again in 2ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Scoring node_3
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 540. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 583. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 495. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 536. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 548. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 503. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] Auditor error for paris_agreement: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 540. Please try again in 16ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
